,obsHistID,filter,FWHMeff,descDitheredRA,descDitheredDec,descDitheredRotTelPos,airmass,fiveSigmaDepth,expMJD,descDitheredRotSkyPos,fieldRA,fieldDec,rotSkyPos,rotTelPos,d1,d2,d3,d4
42,32633,z,1.194759,56.14869929740821,-32.24256966741243,48.9796408914355,1.07497406812,22.1434371079,59624.020446,317.9479158377329,55.12719155429167,-33.448015572588176,271.6826635766147,0.2055199611134263,1.2490040933259012,0.27331325476328505,2.0072074502953705,1.5865431233588971
43,32634,z,1.182664,57.4336241035658,-32.883422961266255,49.0808252380556,1.05716524908,22.1954877456,59624.020895,320.4064392836253,58.43974704684052,-33.82473532288669,274.90131128654156,0.3067043077335297,2.2420919753218165,1.498059459193433,1.9437672628407998,1.0044382136262748
46,32677,z,1.228691,59.39538792898018,-29.893786482053137,59.947600076286314,1.0888177723,22.5183794137,59624.040866,321.83691796521316,60.47300237442128,-31.197781127991377,276.3115323076971,11.173479145964235,3.129024678281618,3.5935278735068708,1.6342331662046918,2.422392133433281
47,32678,z,1.246471,55.95507824028454,-30.342527027199594,60.0062136587282,1.11479826594,22.4948495458,59624.041315,321.90125848490413,57.23951505760047,-30.8641478038867,274.5346182976579,11.23209272840612,0.658607271806323,1.657918506989684,1.877680207042427,2.409995024929794
57,46276,z,1.224756,59.16135107688866,-30.37965469232407,7.274845124776062,1.12443281658,22.1624012719,59641.007156,268.9185107747208,60.47300237442128,-31.197781127991377,263.7604334391203,0.19325866429762667,2.7883465018641096,3.1524218074531647,1.1756667466985824,1.9006273148022126
58,46277,z,1.245737,56.860251429466345,-30.346136661308922,7.328932340636412,1.15630882776,22.1625011819,59641.007605,268.23525899458434,57.23951505760047,-30.8641478038867,262.13145713178386,0.24734588015797637,0.9874045459767957,1.8102303199999676,1.1783351488158886,1.9199188458322405
61,46307,z,1.211013,58.49518337376247,-31.091039090758507,6.923621996360868,1.21043046563,22.6850686226,59641.021177,268.05824215100506,57.23951505760047,-30.8641478038867,260.229065364611,-0.15796446411756795,2.1396601981394987,2.31249478393874,0.4339097883784798,1.0021437230314725
64,48940,z,0.907265,56.899566156141326,-32.36713069207387,-13.386872404334119,1.19996020999,22.7622040839,59645.007834,249.40937660398578,57.23951505760047,-30.8641478038867,260.3876027865237,-0.26625348739729354,1.5668338210518162,0.8452350083922779,1.6570593143541046,1.001089175906225
72,159479,g,1.140337,58.842665214972094,-32.795989601729296,-100.98031634925731,1.41845656416,24.421242484,59791.352465,1.1117308462214859,58.43974704684052,-33.82473532288669,56.5489290271293,-44.19412549916433,3.008103803669355,2.528634264578862,1.9332106339889985,1.0676204093584962
73,159480,g,1.10926,54.27501952606233,-32.17914323949145,-100.91511375217141,1.35413030033,24.4607032859,59791.352914,0.11588301883072678,55.12719155429167,-33.448015572588176,55.62205520194616,-44.128922902078436,1.883942568025645,1.4723576182587044,3.384776459794487,3.160793843505043
74,159481,g,1.132741,58.518011279703124,-31.096940556048352,-100.85122895801432,1.40303013365,24.4249926322,59791.353361,2.6406083226046926,57.23951505760047,-30.8641478038867,59.075271833199636,-44.06503810792135,2.159389379300347,2.32803690995867,0.45426019485826885,1.0051785016762504
75,159492,g,1.232891,58.8920471742222,-32.88067276384963,-99.18306233749094,1.37119385608,24.3444624471,59791.359238,1.9382398435260415,58.43974704684052,-33.82473532288669,57.360466448152586,-42.39687148739796,3.091673906155809,2.5946474615351884,2.027276584513052,1.1585897048267353
77,159494,g,1.224681,56.69304703163336,-30.922188428533453,-99.05300091799623,1.35624792598,24.3482466343,59791.360133,3.279482597909739,57.23951505760047,-30.8641478038867,60.11255462550447,-42.266810067903265,0.5993707344412591,1.2292808368999086,1.123425520586604,1.550618560626235
105,174549,i,0.816724,56.393681073890455,-29.893442707376057,-16.483480103898167,1.13012993917,23.6698816354,59810.356514,82.41964812978115,57.23951505760047,-30.8641478038867,69.81513651980886,-27.21876112814635,1.1574321015970803,2.133437805457187,1.772571756208732,2.5169492434075242
108,174579,i,0.705033,58.37436422874497,-33.69438742449442,-11.76207868890213,1.09603398429,23.8513892154,59810.371054,77.94568494832642,58.43974704684052,-33.82473532288669,66.59465534493754,-22.497359713150313,3.358811488473754,2.6170901302122527,2.7128785750742614,1.7233251393625586
109,174586,i,0.707902,59.83131003315086,-31.8245969558645,-11.241145461569186,1.10374668525,23.8355121428,59810.374201,82.75999078383656,60.47300237442128,-31.197781127991377,73.34891101705773,-21.976426485817367,3.3719442336677776,3.2567937914626874,1.7670614137193563,1.5643673479002498
111,174602,i,0.707483,56.29222371471444,-30.842489999230754,-11.125694465850325,1.064745263,23.8509250909,59810.381429,83.08054154624801,57.23951505760047,-30.8641478038867,72.27450055962841,-21.860975490098507,0.29606652308000964,1.1840654264132333,1.473485125346258,1.8610439178709024
112,177422,i,0.692102,55.93830001504907,-33.07290010411602,27.6114091051495,1.07215437713,24.0219380838,59813.363729,117.25899024328629,55.12719155429167,-33.448015572588176,129.55950846616227,41.7549868695129,2.0735597107916517,1.0741602005515036,2.7112066262851022,2.042515169073803
113,177423,i,0.699903,59.273446946350795,-33.31829792777055,27.71975542420874,1.09268609207,24.0019955974,59813.364178,118.4879866445771,58.43974704684052,-33.82473532288669,130.67454163126638,41.86333318857214,3.612649373518719,3.054758635583638,2.5566326758428315,1.6991766743689043
114,177480,i,0.76048,58.354501094061135,-32.32690905485569,-33.92127871136623,1.02804077402,23.9425258548,59813.398883,51.29558424495364,58.43974704684052,-33.82473532288669,87.96048070848397,9.38252766994431,2.403385417457983,2.0197486653537093,1.3607796231037852,0.44376460414785834
121,181224,z,0.883786,59.39166018477801,-32.603189303667776,126.46439045686556,1.00190401404,22.7160117187,59820.420758,155.19067872460496,58.43974704684052,-33.82473532288669,61.152587615225954,59.16419488300394,3.298054903351678,2.929415046109592,1.9922041908535142,1.321916548251632
123,181868,r,0.951697,57.67197705073875,-30.402000046334173,-15.24589126641559,1.37333935405,24.1527705359,59821.275677,88.20572450251393,57.23951505760047,-30.8641478038867,12.824285145295164,-89.84006875541066,1.5570263887364626,2.1444277820342212,0.6611759800163927,1.622441384586075
126,181900,r,1.049163,55.96061834607773,-29.981563616267177,163.89308760690463,1.28428062147,24.0815622425,59821.290208,265.8625483232538,57.23951505760047,-30.8641478038867,190.34483013470938,89.29891011790959,1.01900158516248,2.0187186338122522,2.0310753747436934,2.6701601945467037
128,181938,r,1.148144,56.33661130932529,-32.03567460759069,163.2057674358657,1.19879834462,24.0187792872,59821.307888,260.43603258141206,57.23951505760047,-30.8641478038867,187.70825024885585,88.61158994687065,1.0746903733369597,0.28762785172854155,1.7559028015583034,1.4107962764230382
131,181965,r,1.301343,58.06098592526727,-31.167185181731387,161.19222185643744,1.15100375419,23.8973127317,59821.320257,258.88969164235374,57.23951505760047,-30.8641478038867,184.3265960462142,86.5980443674424,1.7729327851990688,1.943161984446938,0.17515357941460702,0.834433629906458
132,183853,g,1.308461,59.8860347350321,-30.89709287710672,18.889329885652494,1.1388437723,24.3943383387,59823.327159,116.23130488434148,60.47300237442128,-31.197781127991377,141.60428453118195,44.868267640915256,3.3341964551827754,3.4935888632145295,1.620769443250217,1.9506486713696625
133,183892,g,1.239333,59.467260150142266,-31.4151040196845,18.76545641034521,1.08646591501,24.4623379489,59823.345302,112.6566100262944,60.47300237442128,-31.197781127991377,139.23269762557644,44.74439416560797,2.9943112103211194,3.0070239420406537,1.321798937544142,1.378478433407556
136,187501,z,0.810042,54.39662400049458,-31.944345135046838,31.319706546795217,1.2919597619,23.0500228724,59827.26388,131.50321574130464,54.04475968773052,-30.452706811203253,65.85588356389584,-35.810549745030606,1.6618504056511985,1.3612780864049643,3.2149090485050333,3.0571282980156234
160,191377,z,0.855579,56.506352141126214,-30.776141486554604,-65.7330414126198,1.02111325198,22.9156983866,59836.337616,25.16494443769027,57.23951505760047,-30.8641478038867,12.285762113651703,-77.9631693243643,0.48880909560561997,1.2979430844670252,1.3011962347289474,1.767333570497175
161,191449,z,0.73596,54.02448794321035,-30.984182461966608,89.45332224369734,1.00161296541,23.0810055893,59836.376727,9.946273581748438,54.04475968773052,-30.452706811203253,349.52087080586097,77.22319433195284,1.693536380338372,1.9670630271968261,3.407816901141374,3.5386253598887216
163,192356,i,0.70809,58.43574683198592,-33.02058905742058,-37.15969346522516,1.00254124627,23.6336506342,59837.382519,284.4332932477609,58.43974704684052,-33.82473532288669,252.85796333025297,-72.695338060152,2.8892057954209895,2.2935352909487268,2.0540871760594572,1.0847225586015103
165,193112,r,0.908968,54.5347912248876,-32.717379792237345,-17.55021292687273,1.02984573356,23.9387972529,59839.317115,66.10631887744427,55.12719155429167,-33.448015572588176,96.22482394545098,15.697553896317215,2.1208127549594664,1.4305325942908254,3.407284457200443,3.013571724393723
167,193145,r,0.749,55.19860645434997,-33.12589870016562,-17.097576268719383,1.01306977554,24.148380269,59839.332807,57.88316461241823,55.12719155429167,-33.448015572588176,87.8431962478207,16.150190554470566,2.231720665845143,1.3129350628884229,3.186533523795098,2.6155926382040904
171,193783,g,0.873632,56.782823444835024,-30.441706021536742,93.6129385405676,1.45605685526,24.6953681843,59840.212674,197.96070827314384,57.23951505760047,-30.8641478038867,128.0590465922737,24.13693573969668,0.8743955335263603,1.6959910279645065,1.1859784745434425,1.8739266545568272
173,193822,g,0.882511,55.50713255610682,-32.57757809022543,-18.48923345731264,1.27049119865,24.7576826652,59840.23363,80.6391502453052,55.12719155429167,-33.448015572588176,127.23072150785303,29.578086736936054,1.6322485131660265,0.7121749121551295,2.641551888584985,2.1850379639759554
174,193823,g,0.897961,57.67070883386937,-31.44558537438546,-18.423457902431622,1.30843217423,24.7297869834,59840.234076,82.74887154095298,57.23951505760047,-30.8641478038867,131.16121198245048,29.643862291817072,1.4965718498465255,1.525401896719684,0.5271069549533411,0.6211503999803228
175,193824,g,0.877635,55.39479140673574,-29.959905811611232,-18.373897053152806,1.25900002055,24.7607393672,59840.234524,83.84120817809554,54.04475968773052,-30.452706811203253,130.7172269870036,29.69342314109589,1.1635369507413973,2.1050308079612465,2.474298117101584,3.0248123331693986
176,193826,g,0.898644,57.82205873630076,-33.32219404077745,-18.2959174972355,1.30948959111,24.7330533325,59840.235464,80.55350229344415,58.43974704684052,-33.82473532288669,128.05641098641607,29.77140269701319,2.7876581255987434,2.0250701242096745,2.327073243586606,1.3306525877833968
178,193900,r,0.772644,54.943894637257564,-31.445127008149353,-50.77013400121932,1.10915560849,24.351773088,59840.272869,44.84191332289553,54.04475968773052,-30.452706811203253,131.93229858313754,34.83772470467799,1.0068682896527599,1.0558676949341201,2.651000178455659,2.657990577186943
183,197402,r,0.864414,57.31060195702546,-32.14688571562559,61.86597736594334,1.19656180853,24.3275975835,59844.245627,159.20675652879765,57.23951505760047,-30.8641478038867,81.2106368113863,-17.825748330551146,1.600632206196918,1.1202265356640433,1.2885250309574183,0.6023562347435798
184,197403,r,0.849017,54.452653772979204,-30.738498159414508,61.915251736324585,1.16088815324,24.3545272041,59844.246075,160.49729988457088,54.04475968773052,-30.452706811203253,80.93292416808639,-17.776473960169895,1.3536360251743313,1.8266641915432835,3.0559063082979554,3.280797191448614
186,197424,r,0.866378,58.36509100996317,-29.566684876812953,55.67929368567973,1.14215321074,24.3527715826,59844.260033,155.92326421281498,57.23951505760047,-30.8641478038867,73.42946888305312,-24.012432010814752,2.494998809963509,3.169871385871165,1.467575478046244,2.453440440234329
187,197425,r,0.853376,55.74180379371541,-30.328374969659865,55.72971397165124,1.11341238941,24.3745399294,59844.260482,153.93225744568352,54.04475968773052,-30.452706811203253,73.28153118035034,-23.962011724843236,0.7073925892746686,1.686159954977453,2.0552176420425257,2.5548917024801567
190,197706,z,0.782508,54.9601905572781,-32.843201324048074,-130.3602169848576,1.0400607667,22.9844997606,59844.398517,143.7009795682835,55.12719155429167,-33.448015572588176,204.10996927538883,-72.13527181541163,2.0435642047821823,1.2171120244845286,3.170593116401992,2.7008413739689043
191,197707,z,0.776953,59.7432652554538,-32.7241979899994,-130.2213893110974,1.02806766876,22.9668943652,59844.398966,147.48317384737834,58.43974704684052,-33.82473532288669,208.83939209951672,-71.99644414165142,3.61631562426224,3.2435426347098035,2.272577123658082,1.6409212231864536
192,199498,r,1.141655,54.62732309938375,-31.541326621951818,-153.0887651683432,1.30910106405,23.9846847729,59849.200835,308.0084711903023,54.04475968773052,-30.452706811203253,28.479554756331726,-73.50045835386983,1.2921053759336134,1.2538869778869566,2.9329637667495736,2.9036477320144902
208,204560,i,0.770315,56.0475245839848,-29.6860319855387,103.71057483461469,1.03371253914,23.6658574915,59857.270599,200.30556194997698,57.23951505760047,-30.8641478038867,138.28233253079296,46.47650287606796,1.3146079197988194,2.3143276396082824,2.1366976736910503,2.8572233393144844
210,204593,i,0.697574,59.741285553918374,-31.93225572556958,103.78230915056507,1.02490963979,23.8188930372,59857.28604,189.72553138202264,60.47300237442128,-31.197781127991377,135.8960779056321,46.54823719201834,3.3242922389958673,3.1745260178208055,1.7535256403795974,1.4787755585930318
211,204594,i,0.693308,56.37025243367642,-29.65944674384463,103.94944093940474,1.01464905376,23.8271418041,59857.286489,200.7136348416795,57.23951505760047,-30.8641478038867,135.7481402029293,46.715368980858,1.3781158090745764,2.3620419440246914,1.9431013689976202,2.7269149010661278
212,204595,i,0.690368,55.677598858702744,-30.4423935708909,104.04753131393113,1.00721767327,23.8304477894,59857.286937,195.6244933397561,54.04475968773052,-30.452706811203253,136.90900999164387,46.8134593553844,0.6226871773121982,1.5818164017380127,2.072839239534686,2.523864368033851
213,204661,i,0.642603,55.163627054715064,-29.50148227972706,55.32245557087225,1.00275695454,23.9839444962,59857.322599,310.4223402629613,54.04475968773052,-30.452706811203253,325.61901964950647,53.97823928771583,1.6635729187227604,2.599819695608628,2.8718886644906116,3.490289378249599
233,209034,z,0.631457,58.621405151543534,-31.082616611170085,-61.449952710898835,1.01055883292,23.0293086174,59862.339668,210.0765378007624,60.47300237442128,-31.197781127991377,188.4722894686628,-85.32189547034751,2.247475294478857,2.415046868816037,0.5387883061842345,1.0592713240339815
234,209035,z,0.634868,58.14348677823553,-31.620566685018414,-61.30585382542345,1.01937205994,23.0132478631,59862.340116,212.73498499751133,57.23951505760047,-30.8641478038867,184.48862851067722,-85.17779658487211,1.93356301613649,1.860594302671952,0.6325591250465641,0.3985443698818435
236,209081,z,0.694539,58.82294001873152,-33.19052833945638,-47.07043092650057,1.04766492706,22.9223569762,59862.363069,227.3673401121327,58.43974704684052,-33.82473532288669,205.14753854659125,-70.94237368594925,3.242812547402268,2.6595056596504434,2.2987658297706335,1.3776848673946507
238,209084,z,0.691424,59.43182640838303,-32.27282183899534,-46.732213940034846,1.03997051946,22.9294012895,59862.364431,224.77377671001733,60.47300237442128,-31.197781127991377,197.86553144937605,-70.60415669948353,3.1868080623655533,2.9186658923146753,1.7623852275271747,1.2427524414060387
239,209085,z,0.698217,56.73643340232157,-30.11099478218723,-46.66122446921814,1.05672185285,22.883372509,59862.36488,217.05387160081773,57.23951505760047,-30.8641478038867,195.57329919839617,-70.53316722866681,1.0920092186481618,1.991550207038805,1.4050764743407165,2.177112731450211
240,209086,z,0.706281,54.94781605666435,-30.54741673473838,-46.60536108419288,1.07679318116,22.8422343912,59862.365329,217.77586071592532,54.04475968773052,-30.452706811203253,193.49214459914248,-70.47730384364156,1.0109840613318253,1.7084023911763513,2.661093981552534,2.985644803119803
249,211142,i,0.95533,58.7534190473381,-32.61791431900264,142.23230357042485,1.31586960887,23.1939031757,59866.163377,242.4007349172625,58.43974704684052,-33.82473532288669,156.2758429037584,57.83430254472578,2.844578486937756,2.4076832977489953,1.7399780102065294,0.8872926118166744
250,211146,i,0.929652,55.68683716510343,-32.66294880169992,142.68774772177434,1.25693293448,23.2394863411,59866.165311,241.41692286495183,55.12719155429167,-33.448015572588176,155.5474416588086,58.28974669607527,1.6840956222539527,0.7138061264835084,2.574287372027222,2.06386057859773
251,211147,i,0.945352,56.139770682946384,-30.895660482618894,142.754268121789,1.29315135207,23.1892658792,59866.165757,243.7997192581809,57.23951505760047,-30.8641478038867,159.5771684235227,58.35626709608997,0.1589216993384249,1.1107579129716867,1.5987887778915935,1.933359562605259
255,211180,i,0.85779,57.94738038248877,-32.12620193922136,142.42189530483364,1.21819318201,23.2758104448,59866.180599,240.66829667928747,57.23951505760047,-30.8641478038867,157.6064800871702,58.023894279134566,2.0053236274118706,1.6551299962103068,1.1270939949041705,0.133848734914555
257,211197,i,0.798233,55.079879182998035,-32.4241972884689,142.74865313539675,1.15896465348,23.3838655013,59866.188413,238.41780445096498,55.12719155429167,-33.448015572588176,152.00604682288449,58.35065210969768,1.6251028593721382,0.8865608897391047,2.8632628534679583,2.5067221512661635
260,211229,i,0.913459,56.3373994371232,-32.26800899351624,140.93518441802817,1.1110181323,23.2648294,59866.203465,235.2154629685917,55.12719155429167,-33.448015572588176,147.5463725287042,56.53718339232911,1.3001392197894908,0.39173942339894424,1.9003830609713965,1.4331664920703149
263,211303,i,0.829012,57.21588617264775,-29.906506145105038,136.1803222677965,1.04719133209,23.3809702845,59866.237653,232.57514707153246,57.23951505760047,-30.8641478038867,144.75308868588243,51.78232124209744,1.5146816790195048,2.3387468514808925,1.2855323239901228,2.1988164271397386
266,211342,i,0.821924,56.12708851304938,-31.73750737100461,133.05145704436657,1.02012774767,23.4009106815,59866.256587,218.43002303301915,57.23951505760047,-30.8641478038867,138.74281871073958,48.65345601866753,0.7454473559611589,0.28381590842292775,1.760989460575167,1.6120797955342954
267,211472,i,0.759957,55.70897021412892,-30.027285648318617,110.67350173572153,1.0173440422,23.4884834814,59866.318412,16.18899939468883,54.04475968773052,-30.452706811203253,294.18030976866254,26.275500710022474,1.0045062979886379,1.9884169976071693,2.200341427480125,2.78317480466131
273,212046,r,0.843175,58.86013077854136,-31.594783584237522,-50.26146207070218,1.15307059846,23.8215098397,59867.202886,45.950722186505615,60.47300237442128,-31.197781127991377,97.38386026922113,0.0,2.5151782213133806,2.464335491116374,0.945479013428608,0.8358298303073245
274,212047,r,0.827814,57.83971543515273,-31.685826577883812,-53.75209284597769,1.12249674304,23.8674069097,59867.203335,41.87002358300521,57.23951505760047,-30.8641478038867,93.26721580698567,-3.4906307752755144,1.7143653839965953,1.594077780004639,0.6993551519988613,0.3424102179788844
276,212076,r,0.73556,58.25595760044612,-31.01156984457386,-54.460784342775014,1.0849055136,23.9346924006,59867.21696,41.003480886910324,57.23951505760047,-30.8641478038867,91.00981938994974,-4.19932227207283,1.9336172247239045,2.1624384428756223,0.21968999611065174,1.012232346918531
278,212084,r,0.726678,54.79456292377016,-33.360467621492184,-54.45688822976812,1.062673821,23.9505093117,59867.220834,32.74328911335369,55.12719155429167,-33.448015572588176,82.55685844682569,-4.19542615906594,2.5714573494536137,1.6971129396710871,3.595747136712583,3.021389845250594
280,212086,r,0.844085,56.37846247002551,-29.4907106731786,-54.20570353238277,1.07357821151,23.7631370585,59867.221762,44.06427256431167,57.23951505760047,-30.8641478038867,90.68300426360712,-3.944241461680587,1.5442909611289575,2.530276215452498,2.059115010068963,2.870201232612308
281,212126,r,0.671491,56.779416467387534,-33.29303048900528,-65.54310590353393,1.02458195518,24.0238346067,59867.244884,16.4338608062732,55.12719155429167,-33.448015572588176,63.41743248359858,-15.281643832831751,2.3860762786068537,1.4500306011331785,2.515093940377868,1.6516915012560165
283,212710,r,0.768296,55.47362248760073,-33.03084500195342,-34.33925142291417,1.43573189147,24.3661538426,59868.131027,67.79096706619191,55.12719155429167,-33.448015572588176,129.86781705572218,28.470330135830118,2.079299348134907,1.122339690440112,2.9515751731411037,2.3665565306878764
284,212746,r,0.734533,55.10494306618799,-32.49667644955295,-29.432039794957205,1.32059991366,24.4526557325,59868.148145,70.83814554455421,55.12719155429167,-33.448015572588176,132.3442552378366,33.37754176378708,1.6790715111791576,0.9053771294165713,2.8809214993760253,2.498253735567284
286,213515,r,0.749233,59.897153829597094,-31.90383701893109,17.01054397963901,1.44234507108,24.393069047,59869.143898,119.76762391681903,60.47300237442128,-31.197781127991377,136.77264603640273,33.33044463302733,3.445009419007882,3.3079244080251633,1.8536523127969158,1.6125695970001044
288,213546,r,0.698402,57.15891971094066,-33.51212954986331,27.80913684024915,1.29003865604,24.5164053926,59869.159769,125.66006966663475,58.43974704684052,-33.82473532288669,141.8838879352058,44.12903749363747,2.6964746482370057,1.7989738607716599,2.610848530572362,1.6693676210812434
289,213547,r,0.710718,59.5555430840494,-32.53283008642571,27.87657397273605,1.3288459055,24.4875125249,59869.160216,127.77016867086887,60.47300237442128,-31.197781127991377,145.741097107806,44.19647462612436,3.3890523223505005,3.0531701581951984,2.024447141539584,1.4191330130344237
296,219922,r,0.745595,58.719555161809076,-32.3970390889797,44.75900458938381,1.35820054499,24.4161463146,59877.126438,146.05775192088277,58.43974704684052,-33.82473532288669,87.55242016679182,-11.909500729589292,2.7027470379821246,2.3352350196067158,1.5252818118592855,0.7269013449609233
298,219924,r,0.740634,58.15383275850221,-30.458894755390666,44.88963896667363,1.34339582958,24.4349293927,59877.127333,147.93851786064994,57.23951505760047,-30.8641478038867,90.3750394487243,-11.778866352299465,1.9288249198875804,2.4013467774118475,0.5570280051967559,1.5467082770903429
300,219946,r,0.741136,54.811592630667036,-32.92891581019964,45.78213532414892,1.24665555849,24.4721799287,59877.137369,143.54427930005917,55.12719155429167,-33.448015572588176,86.06101102606628,-10.88636999482418,2.176464903243369,1.3668246742077537,3.3219803091309505,2.845845415629052
301,219947,r,0.753286,56.164067050495106,-29.86989414199618,45.85054648488754,1.28157191895,24.4314002869,59877.137816,147.9643874893892,57.23951505760047,-30.8641478038867,90.17118106521676,-10.81795883408556,1.1389243567125842,2.134748417869752,1.9449037366070008,2.648889469479142
303,219949,r,0.768985,59.96668166387899,-30.979484208046532,45.9344848018742,1.32675445317,24.4011091693,59877.138716,147.71498573178044,60.47300237442128,-31.197781127991377,90.77169813029337,-10.734020517098894,3.4003572823278017,3.5328493902979585,1.6860593915624495,1.963093215418546
305,219976,r,0.74897,55.521074405286384,-29.77077244343855,47.022474359048125,1.18026512434,24.4732093302,59877.150905,147.90067277365083,54.04475968773052,-30.452706811203253,89.58166478980665,-9.646030959924975,1.2967933039921078,2.266791099074178,2.466441151756801,3.0812224913384845
307,220016,r,0.825079,59.97157138597026,-31.549863693099272,49.003361344153916,1.17615215839,24.3759622606,59877.169363,146.44984274907492,60.47300237442128,-31.197781127991377,90.32754124750795,-7.66514397481918,3.438486304588419,3.405994706520166,1.7724855193045883,1.7354405527675085
308,220017,r,0.798936,55.27415791075816,-31.10880078240756,49.09027904167526,1.11508334406,24.4341060266,59877.16982,145.72046319246212,54.04475968773052,-30.452706811203253,89.7228988863064,-7.5782262772978335,0.6312584639473604,1.0847983053405603,2.337642669155142,2.487803786881771
310,221573,g,0.659665,59.700627177329025,-30.220028650600625,-62.12953795170351,1.1167809145,25.122198452,59879.181284,35.75733181345667,60.47300237442128,-31.197781127991377,82.6348952985225,-13.25136788578568,3.2788815976235535,3.633782958551327,1.6584685366753802,2.299553192633797
313,221613,g,0.624467,59.18734028663127,-32.303589672593866,-65.52070325374432,1.06646442214,25.1897743104,59879.201109,24.475206862292154,60.47300237442128,-31.197781127991377,76.69051546981972,-16.64253318782648,3.0099460335300647,2.7154522770641005,1.649487940595254,1.0500863092648038
315,226984,z,0.71172,54.913770872277446,-32.2345482582806,-2.753405980280684,1.24537688283,23.1568369824,59886.113061,95.93863383686077,55.12719155429167,-33.448015572588176,103.99905908446307,7.091670517672738,1.5426129452838484,0.9494171398988832,2.9034776195198555,2.6243268067652306
316,226985,z,0.723349,55.7225940416519,-30.576465694951512,-2.685166706880603,1.2801324367,23.1228338573,59886.113508,98.38467244914585,57.23951505760047,-30.8641478038867,108.11965695548491,7.1599097910728196,0.4859756027633598,1.443136160907718,2.0017167908188886,2.4111346321332774
317,226986,z,0.707797,54.42347575385083,-30.48582377176182,-2.6357777449403264,1.23416121439,23.1656493122,59886.113956,98.13496656535494,54.04475968773052,-30.452706811203253,107.71016401930491,7.209298753013096,1.4492336281229197,2.0271371471507784,3.116471117048876,3.411915673221015
319,227031,z,0.597328,56.19577247526626,-30.674097703241802,-8.863485203335296,1.17330109053,23.3749018589,59886.136741,89.76374900585367,57.23951505760047,-30.8641478038867,99.37947226966178,0.9815912946181264,0.366699273126368,1.336403638563763,1.5830501591913972,2.03285973640583
320,227032,z,0.58737,54.3207877366213,-30.439185007238166,-8.813351396261348,1.14055150611,23.4068764472,59886.137189,89.64696948740597,54.04475968773052,-30.452706811203253,99.15109129252262,1.0317251016920732,1.5486662153223467,2.120860283612845,3.2121050783938827,3.5119607094079694
